NR_solar_pv,NER_solar_pv,ER_solar_pv,WR_solar_pv,SR_solar_pv,NR_onshore_wind,NER_onshore_wind,ER_onshore_wind,WR_onshore_wind,SR_onshore_wind
0.2166,0.1683,0.1683,0.2483,0.2166,0.988875449,0.994460225,0.957614899,1,0.990517795
0.1683,0.0873,0.0873,0.2166,0.1683,0.99010092,1,0.918258011,0.996771216,0.996540964
0.0873,0,0,0.1683,0.0873,0.998274088,1,0.989674032,0.994597733,0.994460225
0,0,0,0.0873,0,0.998988748,0.996771216,0.990517795,0.988875449,1
0,0,0,0,0,0.998632789,0.994597733,0.996540964,0.99010092,1
0,0,0,0,0,0.999632239,0.988875449,0.994460225,0.998274088,0.996771216
0,0,0,0,0,0.999729633,0.99010092,1,0.998988748,0.994597733
0,0,0,0,0,1,0.998274088,1,0.998632789,0.988875449
0,0,0,0,0,1,0.998988748,0.996771216,0.999632239,0.99010092
0,0,0,0,0,0.961854994,0.998632789,0.994597733,0.999729633,0.998274088
0,0,0,0,0,0.963240087,0.999632239,0.988875449,1,0.998988748
0,0,0,0,0,0.826750398,0.999729633,0.99010092,1,0.998632789
0,0,0,0,0,0.915539086,1,0.998274088,0.961854994,0.999632239
0,0,0,0,0,0.917132437,1,0.998988748,0.963240087,0.999729633
0,0,0,0,0,0.895622075,0.961854994,0.998632789,0.826750398,1
0,0,0,0,0,0.901337504,0.963240087,0.999632239,0.915539086,1
0,0,0,0,0,0.939184844,0.826750398,0.999729633,0.917132437,0.961854994
0,0.0811,0.0811,0,0,0.988241255,0.915539086,1,0.895622075,0.963240087
0.0811,0.315,0.315,0,0.0811,1,0.917132437,1,0.901337504,0.826750398
0.315,0.4615,0.4615,0.0811,0.315,1,0.895622075,0.961854994,0.939184844,0.915539086
0.4615,0.5131,0.5131,0.315,0.4615,0.994703114,0.901337504,0.963240087,0.988241255,0.917132437
0.5131,0.5139,0.5139,0.4615,0.5131,0.985379219,0.939184844,0.826750398,1,0.895622075
0.5139,0.5153,0.5153,0.5131,0.5139,0.98093468,0.988241255,0.915539086,1,0.901337504
0.5153,0.509,0.509,0.5139,0.5153,0.994585037,1,0.917132437,0.994703114,0.939184844
0.509,0.4547,0.4547,0.5153,0.509,1,1,0.895622075,0.985379219,0.988241255
0.4547,0.3242,0.3242,0.509,0.4547,0.972745538,0.994703114,0.901337504,0.98093468,1
0.3242,0.107,0.107,0.4547,0.3242,0.932268202,0.985379219,0.939184844,0.994585037,1
0.107,0,0,0.3242,0.107,0.983338177,0.98093468,0.988241255,1,0.994703114
0,0,0,0.107,0,0.972229064,0.994585037,1,0.972745538,0.985379219
0,0,0,0,0,0.684106588,1,1,0.932268202,0.98093468
0,0,0,0,0,0.83222729,0.972745538,0.994703114,0.983338177,0.994585037
0,0,0,0,0,0.786412001,0.932268202,0.985379219,0.972229064,1
0,0,0,0,0,0.737378597,0.983338177,0.98093468,0.684106588,0.972745538
0,0,0,0,0,0.769217372,0.972229064,0.994585037,0.83222729,0.932268202
0,0,0,0,0,0.597649276,0.684106588,1,0.786412001,0.983338177
0,0,0,0,0,0.565466046,0.83222729,0.972745538,0.737378597,0.972229064
0,0,0,0,0,0.629573405,0.786412001,0.932268202,0.769217372,0.684106588
0,0,0,0,0,0.32829833,0.737378597,0.983338177,0.597649276,0.83222729
0,0,0,0,0,0.367205739,0.769217372,0.972229064,0.565466046,0.786412001
0,0,0,0,0,0.788725734,0.597649276,0.684106588,0.629573405,0.737378597
0,0,0,0,0,0.853446066,0.565466046,0.83222729,0.32829833,0.769217372
0,0.1194,0.1194,0,0,0.894214213,0.629573405,0.786412001,0.367205739,0.597649276
0.1194,0.3723,0.3723,0,0.1194,0.845498443,0.32829833,0.737378597,0.788725734,0.565466046
0.3723,0.5492,0.5492,0.1194,0.3723,0.947426736,0.367205739,0.769217372,0.853446066,0.629573405
0.5492,0.658,0.658,0.3723,0.5492,0.963148773,0.788725734,0.597649276,0.894214213,0.32829833
0.658,0.6819,0.6819,0.5492,0.658,0.956317723,0.853446066,0.565466046,0.845498443,0.367205739
0.6819,0.6813,0.6813,0.658,0.6819,0.519416034,0.894214213,0.629573405,0.947426736,0.788725734
0.6813,0.6575,0.6575,0.6819,0.6813,0.293246448,0.845498443,0.32829833,0.963148773,0.853446066
0.6575,0.535,0.535,0.6813,0.6575,0.149241149,0.947426736,0.367205739,0.956317723,0.894214213
0.535,0.3735,0.3735,0.6575,0.535,0.183402538,0.963148773,0.788725734,0.519416034,0.845498443
0.3735,0.1357,0.1357,0.535,0.3735,0.019284755,0.956317723,0.853446066,0.293246448,0.947426736
0.1357,0,0,0.3735,0.1357,0.007988892,0.519416034,0.894214213,0.149241149,0.963148773
0,0,0,0.1357,0,0.023440819,0.293246448,0.845498443,0.183402538,0.956317723
0,0,0,0,0,0.014340378,0.149241149,0.947426736,0.019284755,0.519416034
0,0,0,0,0,0.030498166,0.183402538,0.963148773,0.007988892,0.293246448
0,0,0,0,0,0.025928479,0.019284755,0.956317723,0.023440819,0.149241149
0,0,0,0,0,0.006623355,0.007988892,0.519416034,0.014340378,0.183402538
0,0,0,0,0,0.004195502,0.023440819,0.293246448,0.030498166,0.019284755
0,0,0,0,0,0.003915712,0.014340378,0.149241149,0.025928479,0.007988892
0,0,0,0,0,0.000611192,0.030498166,0.183402538,0.006623355,0.023440819
0,0,0,0,0,0.00042258,0.025928479,0.019284755,0.004195502,0.014340378
0,0,0,0,0,0,0.006623355,0.007988892,0.003915712,0.030498166
0,0,0,0,0,0.006205306,0.004195502,0.023440819,0.000611192,0.025928479
0,0,0,0,0,0.02077573,0.003915712,0.014340378,0.00042258,0.006623355
0,0,0,0,0,0.05738239,0.000611192,0.030498166,0,0.004195502
0,0.0757,0.0757,0,0,0.004123469,0.00042258,0.025928479,0.006205306,0.003915712
0.0757,0.3169,0.3169,0,0.0757,0.003181619,0,0.006623355,0.02077573,0.000611192
0.3169,0.4553,0.4553,0.0757,0.3169,0.002545435,0.006205306,0.004195502,0.05738239,0.00042258
0.4553,0.5969,0.5969,0.3169,0.4553,5.07E-05,0.02077573,0.003915712,0.004123469,0
0.5969,0.6605,0.6605,0.4553,0.5969,0.000132211,0.05738239,0.000611192,0.003181619,0.006205306
0.6605,0.6424,0.6424,0.5969,0.6605,7.97E-06,0.004123469,0.00042258,0.002545435,0.02077573
0.6424,0.6343,0.6343,0.6605,0.6424,0,0.003181619,0,5.07E-05,0.05738239
0.6343,0.5214,0.5214,0.6424,0.6343,0,0.002545435,0.006205306,0.000132211,0.004123469
0.5214,0.3438,0.3438,0.6343,0.5214,2.58E-05,5.07E-05,0.02077573,7.97E-06,0.003181619
0.3438,0.0846,0.0846,0.5214,0.3438,0.000337397,0.000132211,0.05738239,0,0.002545435
0.0846,0,0,0.3438,0.0846,0.000136994,7.97E-06,0.004123469,0,5.07E-05
0,0,0,0.0846,0,0.000586161,0,0.003181619,2.58E-05,0.000132211
0,0,0,0,0,1.81E-05,0,0.002545435,0.000337397,7.97E-06
0,0,0,0,0,0,2.58E-05,5.07E-05,0.000136994,0
0,0,0,0,0,0,0.000337397,0.000132211,0.000586161,0
0,0,0,0,0,0,0.000136994,7.97E-06,1.81E-05,2.58E-05
0,0,0,0,0,2.35E-06,0.000586161,0,0,0.000337397
0,0,0,0,0,1.12E-05,1.81E-05,0,0,0.000136994
0,0,0,0,0,0.001577535,0,2.58E-05,0,0.000586161
0,0,0,0,0,0.003389223,0,0.000337397,2.35E-06,1.81E-05
0,0,0,0,0,0.006617373,0,0.000136994,1.12E-05,0
0,0,0,0,0,0.000551731,2.35E-06,0.000586161,0.001577535,0
0,0,0,0,0,0.008130776,1.12E-05,1.81E-05,0.003389223,0
0,0,0,0,0,0.104312487,0.001577535,0,0.006617373,2.35E-06
0,0.071,0.071,0,0,0.248821035,0.003389223,0,0.000551731,1.12E-05
0.071,0.3276,0.3276,0,0.071,0.358969569,0.006617373,0,0.008130776,0.001577535
0.3276,0.4827,0.4827,0.071,0.3276,0.33163476,0.000551731,2.35E-06,0.104312487,0.003389223
0.4827,0.5614,0.5614,0.3276,0.4827,0.333943963,0.008130776,1.12E-05,0.248821035,0.006617373
0.5614,0.5822,0.5822,0.4827,0.5614,0.411874592,0.104312487,0.001577535,0.358969569,0.000551731
0.5822,0.6355,0.6355,0.5614,0.5822,0.184629649,0.248821035,0.003389223,0.33163476,0.008130776
0.6355,0.639,0.639,0.5822,0.6355,0.118425816,0.358969569,0.006617373,0.333943963,0.104312487
0.639,0.5314,0.5314,0.6355,0.639,0.031226324,0.33163476,0.000551731,0.411874592,0.248821035
0.5314,0.3618,0.3618,0.639,0.5314,0.016612323,0.333943963,0.008130776,0.184629649,0.358969569
0.3618,0.1279,0.1279,0.5314,0.3618,0.029330261,0.411874592,0.104312487,0.118425816,0.33163476
0.1279,0,0,0.3618,0.1279,0.044350788,0.184629649,0.248821035,0.031226324,0.333943963
0,0,0,0.1279,0,0.026014643,0.118425816,0.358969569,0.016612323,0.411874592
0,0,0,0,0,0.012158372,0.031226324,0.33163476,0.029330261,0.184629649
0,0,0,0,0,0.000170827,0.016612323,0.333943963,0.044350788,0.118425816
0,0,0,0,0,0.000330491,0.029330261,0.411874592,0.026014643,0.031226324
0,0,0,0,0,0.008975953,0.044350788,0.184629649,0.012158372,0.016612323
0,0,0,0,0,0.028366176,0.026014643,0.118425816,0.000170827,0.029330261
0,0,0,0,0,0.047658481,0.012158372,0.031226324,0.000330491,0.044350788
0,0,0,0,0,0.020951875,0.000170827,0.016612323,0.008975953,0.026014643
0,0,0,0,0,0.016528202,0.000330491,0.029330261,0.028366176,0.012158372
0,0,0,0,0,0.061987393,0.008975953,0.044350788,0.047658481,0.000170827
0,0,0,0,0,0.029779723,0.028366176,0.026014643,0.020951875,0.000330491
0,0,0,0,0,0.038432878,0.047658481,0.012158372,0.016528202,0.008975953
0,0,0,0,0,0.059015073,0.020951875,0.000170827,0.061987393,0.028366176
0,0.0719,0.0719,0,0,0.170929462,0.016528202,0.000330491,0.029779723,0.047658481
0.0719,0.3259,0.3259,0,0.0719,0.330376446,0.061987393,0.008975953,0.038432878,0.020951875
0.3259,0.5018,0.5018,0.0719,0.3259,0.40051046,0.029779723,0.028366176,0.059015073,0.016528202
0.5018,0.6078,0.6078,0.3259,0.5018,0.54056108,0.038432878,0.047658481,0.170929462,0.061987393
0.6078,0.6065,0.6065,0.5018,0.6078,0.445490211,0.059015073,0.020951875,0.330376446,0.029779723
0.6065,0.6128,0.6128,0.6078,0.6065,0.353917331,0.170929462,0.016528202,0.40051046,0.038432878
0.6128,0.5842,0.5842,0.6065,0.6128,0.474078,0.330376446,0.061987393,0.54056108,0.059015073
0.5842,0.481,0.481,0.6128,0.5842,0.494052589,0.40051046,0.029779723,0.445490211,0.170929462
0.481,0.3059,0.3059,0.5842,0.481,0.595775306,0.54056108,0.038432878,0.353917331,0.330376446
0.3059,0.0951,0.0951,0.481,0.3059,0.62349987,0.445490211,0.059015073,0.474078,0.40051046
0.0951,0,0,0.3059,0.0951,0.696579933,0.353917331,0.170929462,0.494052589,0.54056108
0,0,0,0.0951,0,0.625244915,0.474078,0.330376446,0.595775306,0.445490211
0,0,0,0,0,0.672557771,0.494052589,0.40051046,0.62349987,0.353917331
0,0,0,0,0,0.566133976,0.595775306,0.54056108,0.696579933,0.474078
0,0,0,0,0,0.705252767,0.62349987,0.445490211,0.625244915,0.494052589
0,0,0,0,0,0.513045669,0.696579933,0.353917331,0.672557771,0.595775306
0,0,0,0,0,0.510314405,0.625244915,0.474078,0.566133976,0.62349987
0,0,0,0,0,0.729553521,0.672557771,0.494052589,0.705252767,0.696579933
0,0,0,0,0,0.761322439,0.566133976,0.595775306,0.513045669,0.625244915
0,0,0,0,0,0.493663102,0.705252767,0.62349987,0.510314405,0.672557771
0,0,0,0,0,0.36528033,0.513045669,0.696579933,0.729553521,0.566133976
0,0,0,0,0,0.331763327,0.510314405,0.625244915,0.761322439,0.705252767
0,0,0,0,0,0.315054476,0.729553521,0.672557771,0.493663102,0.513045669
0,0,0,0,0,0.36612308,0.761322439,0.566133976,0.36528033,0.510314405
0,0,0,0,0,0.407980204,0.493663102,0.705252767,0.331763327,0.729553521
0,0.2009,0.2009,0,0,0.788694203,0.36528033,0.513045669,0.315054476,0.761322439
0.2009,0.3846,0.3846,0,0.2009,0.471933067,0.331763327,0.510314405,0.36612308,0.493663102
0.3846,0.4206,0.4206,0.2009,0.3846,0.671246827,0.315054476,0.729553521,0.407980204,0.36528033
0.4206,0.4248,0.4248,0.3846,0.4206,0.435648322,0.36612308,0.761322439,0.788694203,0.331763327
0.4248,0.4079,0.4079,0.4206,0.4248,0.209347382,0.407980204,0.493663102,0.471933067,0.315054476
0.4079,0.3871,0.3871,0.4248,0.4079,0.228019759,0.788694203,0.36528033,0.671246827,0.36612308
0.3871,0.3139,0.3139,0.4079,0.3871,0.536509931,0.471933067,0.331763327,0.435648322,0.407980204
0.3139,0.2324,0.2324,0.3871,0.3139,0.538068175,0.671246827,0.315054476,0.209347382,0.788694203
0.2324,0.0679,0.0679,0.3139,0.2324,0.230950385,0.435648322,0.36612308,0.228019759,0.471933067
0.0679,0,0,0.2324,0.0679,0.169289395,0.209347382,0.407980204,0.536509931,0.671246827
0,0,0,0.0679,0,0.201660678,0.228019759,0.788694203,0.538068175,0.435648322
0,0,0,0,0,0.138939247,0.536509931,0.471933067,0.230950385,0.209347382
0,0,0,0,0,0.036772445,0.538068175,0.671246827,0.169289395,0.228019759
0,0,0,0,0,0.00308613,0.230950385,0.435648322,0.201660678,0.536509931
0,0,0,0,0,0.000706943,0.169289395,0.209347382,0.138939247,0.538068175
0,0,0,0,0,0.001301517,0.201660678,0.228019759,0.036772445,0.230950385
0,0,0,0,0,0.016332004,0.138939247,0.536509931,0.00308613,0.169289395
0,0,0,0,0,0.008077377,0.036772445,0.538068175,0.000706943,0.201660678
0,0,0,0,0,0.019539453,0.00308613,0.230950385,0.001301517,0.138939247
0,0,0,0,0,0.002058651,0.000706943,0.169289395,0.016332004,0.036772445
0,0,0,0,0,0.056036718,0.001301517,0.201660678,0.008077377,0.00308613
0,0,0,0,0,0.274677455,0.016332004,0.138939247,0.019539453,0.000706943
0,0,0,0,0,0.325939208,0.008077377,0.036772445,0.002058651,0.001301517
0,0.0775,0.0775,0,0,0.269390732,0.019539453,0.00308613,0.056036718,0.016332004
0.0775,0.3077,0.3077,0,0.0775,0.289349556,0.002058651,0.000706943,0.274677455,0.008077377
0.3077,0.4897,0.4897,0.0775,0.3077,0,0.056036718,0.001301517,0.325939208,0.019539453
0.4897,0.6502,0.6502,0.3077,0.4897,0.208825722,0.274677455,0.016332004,0.269390732,0.002058651
0.6502,0.6793,0.6793,0.4897,0.6502,0,0.325939208,0.008077377,0.289349556,0.056036718
0.6793,0.708,0.708,0.6502,0.6793,0,0.269390732,0.019539453,0,0.274677455
0.708,0.6714,0.6714,0.6793,0.708,0,0.289349556,0.002058651,0.208825722,0.325939208
0.6714,0.5738,0.5738,0.708,0.6714,0.291040152,0,0.056036718,0,0.269390732
0.5738,0.3691,0.3691,0.6714,0.5738,0.605302572,0.208825722,0.274677455,0,0.289349556
0.3691,0.1219,0.1219,0.5738,0.3691,0,0,0.325939208,0,0
0.1219,0,0,0.3691,0.1219,0,0,0.269390732,0.291040152,0.208825722
0,0,0,0.1219,0,0,0,0.289349556,0.605302572,0
0,0,0,0,0,0,0.291040152,0,0,0
0,0,0,0,0,0,0.605302572,0.208825722,0,0
0,0,0,0,0,0,0,0,0,0.291040152
0,0,0,0,0,0,0,0,0,0.605302572
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.291040152,0,0
0,0,0,0,0,0,0,0.605302572,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.0674,0.0674,0,0,0,0,0,0,0
0.0674,0.2968,0.2968,0,0.0674,0.039806731,0,0,0,0
0.2968,0.461,0.461,0.0674,0.2968,0,0,0,0,0
0.461,0.5393,0.5393,0.2968,0.461,0.001499381,0,0,0,0
0.5393,0.4746,0.4746,0.461,0.5393,0.00029518,0,0,0.039806731,0
0.4746,0.5537,0.5537,0.5393,0.4746,6.09E-05,0,0,0,0
0.5537,0.5086,0.5086,0.4746,0.5537,3.58E-05,0.039806731,0,0.001499381,0
0.5086,0.4354,0.4354,0.5537,0.5086,4.91E-05,0,0,0.00029518,0
0.4354,0.2009,0.2009,0.5086,0.4354,6.41E-05,0.001499381,0,6.09E-05,0.039806731
0.2009,0.0005,0.0005,0.4354,0.2009,4.74E-05,0.00029518,0,3.58E-05,0
0.0005,0,0,0.2009,0.0005,4.34E-05,6.09E-05,0,4.91E-05,0.001499381
0,0,0,0.0005,0,5.87E-05,3.58E-05,0.039806731,6.41E-05,0.00029518
0,0,0,0,0,3.65E-05,4.91E-05,0,4.74E-05,6.09E-05
0,0,0,0,0,5.04E-05,6.41E-05,0.001499381,4.34E-05,3.58E-05
0,0,0,0,0,3.33E-05,4.74E-05,0.00029518,5.87E-05,4.91E-05
0,0,0,0,0,6.57E-05,4.34E-05,6.09E-05,3.65E-05,6.41E-05
0,0,0,0,0,6.53E-05,5.87E-05,3.58E-05,5.04E-05,4.74E-05
0,0,0,0,0,7.02E-05,3.65E-05,4.91E-05,3.33E-05,4.34E-05
0,0,0,0,0,4.94E-05,5.04E-05,6.41E-05,6.57E-05,5.87E-05
0,0,0,0,0,1.12E-05,3.33E-05,4.74E-05,6.53E-05,3.65E-05
0,0,0,0,0,2.84E-05,6.57E-05,4.34E-05,7.02E-05,5.04E-05
0,0,0,0,0,0.000200419,6.53E-05,5.87E-05,4.94E-05,3.33E-05
0,0,0,0,0,0.00237218,7.02E-05,3.65E-05,1.12E-05,6.57E-05
0,0,0,0,0,0.051822416,4.94E-05,5.04E-05,2.84E-05,6.53E-05
0,0.0017,0.0017,0,0,0.056211028,1.12E-05,3.33E-05,0.000200419,7.02E-05
0.0017,0.2658,0.2658,0,0.0017,0.071888499,2.84E-05,6.57E-05,0.00237218,4.94E-05
0.2658,0.4747,0.4747,0.0017,0.2658,0.085337453,0.000200419,6.53E-05,0.051822416,1.12E-05
0.4747,0.5178,0.5178,0.2658,0.4747,0.076875716,0.00237218,7.02E-05,0.056211028,2.84E-05
0.5178,0.4517,0.4517,0.4747,0.5178,0.020311095,0.051822416,4.94E-05,0.071888499,0.000200419
0.4517,0.3956,0.3956,0.5178,0.4517,0.027379906,0.056211028,1.12E-05,0.085337453,0.00237218
0.3956,0.3687,0.3687,0.4517,0.3956,0.016506765,0.071888499,2.84E-05,0.076875716,0.051822416
0.3687,0.2795,0.2795,0.3956,0.3687,0.010661581,0.085337453,0.000200419,0.020311095,0.056211028
0.2795,0.1759,0.1759,0.3687,0.2795,0.029216683,0.076875716,0.00237218,0.027379906,0.071888499
0.1759,0.0297,0.0297,0.2795,0.1759,0.01897984,0.020311095,0.051822416,0.016506765,0.085337453
0.0297,0,0,0.1759,0.0297,0.012963274,0.027379906,0.056211028,0.010661581,0.076875716
0,0,0,0.0297,0,0.012143001,0.016506765,0.071888499,0.029216683,0.020311095
0,0,0,0,0,0.00058385,0.010661581,0.085337453,0.01897984,0.027379906
0,0,0,0,0,1.25E-05,0.029216683,0.076875716,0.012963274,0.016506765
0,0,0,0,0,0.000268777,0.01897984,0.020311095,0.012143001,0.010661581
0,0,0,0,0,0.000301618,0.012963274,0.027379906,0.00058385,0.029216683
0,0,0,0,0,0.005135396,0.012143001,0.016506765,1.25E-05,0.01897984
0,0,0,0,0,0.003235959,0.00058385,0.010661581,0.000268777,0.012963274
0,0,0,0,0,0.004908995,1.25E-05,0.029216683,0.000301618,0.012143001
0,0,0,0,0,0.003336316,0.000268777,0.01897984,0.005135396,0.00058385
0,0,0,0,0,0.003471117,0.000301618,0.012963274,0.003235959,1.25E-05
0,0,0,0,0,0.004270801,0.005135396,0.012143001,0.004908995,0.000268777
0,0,0,0,0,0.008132322,0.003235959,0.00058385,0.003336316,0.000301618
0,0,0,0,0,0.081011914,0.004908995,1.25E-05,0.003471117,0.005135396
0,0.0684,0.0684,0,0,0.112119257,0.003336316,0.000268777,0.004270801,0.003235959
0.0684,0.3375,0.3375,0,0.0684,0.031323094,0.003471117,0.000301618,0.008132322,0.004908995
0.3375,0.517,0.517,0.0684,0.3375,0.030429002,0.004270801,0.005135396,0.081011914,0.003336316
0.517,0.636,0.636,0.3375,0.517,0.007816003,0.008132322,0.003235959,0.112119257,0.003471117
0.636,0.6664,0.6664,0.517,0.636,0.013387572,0.081011914,0.004908995,0.031323094,0.004270801
0.6664,0.6641,0.6641,0.636,0.6664,0,0.112119257,0.003336316,0.030429002,0.008132322
0.6641,0.6386,0.6386,0.6664,0.6641,0,0.031323094,0.003471117,0.007816003,0.081011914
0.6386,0.5212,0.5212,0.6641,0.6386,0,0.030429002,0.004270801,0.013387572,0.112119257
0.5212,0.3481,0.3481,0.6386,0.5212,0,0.007816003,0.008132322,0,0.031323094
0.3481,0.1059,0.1059,0.5212,0.3481,0,0.013387572,0.081011914,0,0.030429002
0.1059,0,0,0.3481,0.1059,0.000321551,0,0.112119257,0,0.007816003
0,0,0,0.1059,0,0.008571428,0,0.031323094,0,0.013387572
0,0,0,0,0,0.023775127,0,0.030429002,0,0
0,0,0,0,0,0.007332826,0,0.007816003,0.000321551,0
0,0,0,0,0,0.009890662,0,0.013387572,0.008571428,0
0,0,0,0,0,0.010256416,0.000321551,0,0.023775127,0
0,0,0,0,0,0.00962998,0.008571428,0,0.007332826,0
0,0,0,0,0,0.006760235,0.023775127,0,0.009890662,0.000321551
0,0,0,0,0,0.008187366,0.007332826,0,0.010256416,0.008571428
0,0,0,0,0,0.006208578,0.009890662,0,0.00962998,0.023775127
0,0,0,0,0,0.000949961,0.010256416,0.000321551,0.006760235,0.007332826
0,0,0,0,0,0.00813111,0.00962998,0.008571428,0.008187366,0.009890662
0,0,0,0,0,0.023034059,0.006760235,0.023775127,0.006208578,0.010256416
0,0,0,0,0,0.036741018,0.008187366,0.007332826,0.000949961,0.00962998
0,0.0626,0.0626,0,0,0.018753242,0.006208578,0.009890662,0.00813111,0.006760235
0.0626,0.3298,0.3298,0,0.0626,0.014817446,0.000949961,0.010256416,0.023034059,0.008187366
0.3298,0.5071,0.5071,0.0626,0.3298,0.001068622,0.00813111,0.00962998,0.036741018,0.006208578
0.5071,0.6188,0.6188,0.3298,0.5071,0.000394323,0.023034059,0.006760235,0.018753242,0.000949961
0.6188,0.6542,0.6542,0.5071,0.6188,0.000163447,0.036741018,0.008187366,0.014817446,0.00813111
0.6542,0.6549,0.6549,0.6188,0.6542,1.68E-05,0.018753242,0.006208578,0.001068622,0.023034059
0.6549,0.6278,0.6278,0.6542,0.6549,5.27E-05,0.014817446,0.000949961,0.000394323,0.036741018
0.6278,0.4984,0.4984,0.6549,0.6278,0.001216543,0.001068622,0.00813111,0.000163447,0.018753242
0.4984,0.3003,0.3003,0.6278,0.4984,0.002289178,0.000394323,0.023034059,1.68E-05,0.014817446
0.3003,0.0558,0.0558,0.4984,0.3003,0.004496836,0.000163447,0.036741018,5.27E-05,0.001068622
0.0558,0,0,0.3003,0.0558,0.014883439,1.68E-05,0.018753242,0.001216543,0.000394323
0,0,0,0.0558,0,0.026143538,5.27E-05,0.014817446,0.002289178,0.000163447
0,0,0,0,0,0.039016221,0.001216543,0.001068622,0.004496836,1.68E-05
0,0,0,0,0,0.007150924,0.002289178,0.000394323,0.014883439,5.27E-05
0,0,0,0,0,0.031389128,0.004496836,0.000163447,0.026143538,0.001216543
0,0,0,0,0,0.064823963,0.014883439,1.68E-05,0.039016221,0.002289178
0,0,0,0,0,0.081157707,0.026143538,5.27E-05,0.007150924,0.004496836
0,0,0,0,0,0.060461584,0.039016221,0.001216543,0.031389128,0.014883439
0,0,0,0,0,0.055424616,0.007150924,0.002289178,0.064823963,0.026143538
0,0,0,0,0,0.041858558,0.031389128,0.004496836,0.081157707,0.039016221
0,0,0,0,0,0.014990365,0.064823963,0.014883439,0.060461584,0.007150924
0,0,0,0,0,0.049698565,0.081157707,0.026143538,0.055424616,0.031389128
0,0,0,0,0,0.105675444,0.060461584,0.039016221,0.041858558,0.064823963
0,0,0,0,0,0.12918286,0.055424616,0.007150924,0.014990365,0.081157707
0,0.0432,0.0432,0,0,0.085389197,0.041858558,0.031389128,0.049698565,0.060461584
0.0432,0.3111,0.3111,0,0.0432,0.026862405,0.014990365,0.064823963,0.105675444,0.055424616
0.3111,0.4717,0.4717,0.0432,0.3111,0.00773143,0.049698565,0.081157707,0.12918286,0.041858558
0.4717,0.5697,0.5697,0.3111,0.4717,0.002720199,0.105675444,0.060461584,0.085389197,0.014990365
0.5697,0.5795,0.5795,0.4717,0.5697,0.001525873,0.12918286,0.055424616,0.026862405,0.049698565
0.5795,0.5462,0.5462,0.5697,0.5795,0.000522604,0.085389197,0.041858558,0.00773143,0.105675444
0.5462,0.5523,0.5523,0.5795,0.5462,0.000195092,0.026862405,0.014990365,0.002720199,0.12918286
0.5523,0.4498,0.4498,0.5462,0.5523,0.003293123,0.00773143,0.049698565,0.001525873,0.085389197
0.4498,0.289,0.289,0.5523,0.4498,0.000459603,0.002720199,0.105675444,0.000522604,0.026862405
0.289,0.0709,0.0709,0.4498,0.289,0.000301939,0.001525873,0.12918286,0.000195092,0.00773143
0.0709,0,0,0.289,0.0709,0.003537101,0.000522604,0.085389197,0.003293123,0.002720199
0,0,0,0.0709,0,9.37E-05,0.000195092,0.026862405,0.000459603,0.001525873
0,0,0,0,0,0.001181569,0.003293123,0.00773143,0.000301939,0.000522604
0,0,0,0,0,0.00176739,0.000459603,0.002720199,0.003537101,0.000195092
0,0,0,0,0,0.003931854,0.000301939,0.001525873,9.37E-05,0.003293123
0,0,0,0,0,0.001538711,0.003537101,0.000522604,0.001181569,0.000459603
0,0,0,0,0,0.000392978,9.37E-05,0.000195092,0.00176739,0.000301939
0,0,0,0,0,0.000380839,0.001181569,0.003293123,0.003931854,0.003537101
0,0,0,0,0,0.000863818,0.00176739,0.000459603,0.001538711,9.37E-05
0,0,0,0,0,0.00044332,0.003931854,0.000301939,0.000392978,0.001181569
0,0,0,0,0,6.34E-05,0.001538711,0.003537101,0.000380839,0.00176739
0,0,0,0,0,0.000406711,0.000392978,9.37E-05,0.000863818,0.003931854
0,0,0,0,0,0.008460972,0.000380839,0.001181569,0.00044332,0.001538711
0,0,0,0,0,0.002824032,0.000863818,0.00176739,6.34E-05,0.000392978
0,0.0138,0.0138,0,0,0.01374785,0.00044332,0.003931854,0.000406711,0.000380839
0.0138,0.2936,0.2936,0,0.0138,0.000606729,6.34E-05,0.001538711,0.008460972,0.000863818
0.2936,0.4446,0.4446,0.0138,0.2936,0.000463385,0.000406711,0.000392978,0.002824032,0.00044332
0.4446,0.5519,0.5519,0.2936,0.4446,1.46E-05,0.008460972,0.000380839,0.01374785,6.34E-05
0.5519,0.5775,0.5775,0.4446,0.5519,5.65E-05,0.002824032,0.000863818,0.000606729,0.000406711
0.5775,0.5455,0.5455,0.5519,0.5775,0,0.01374785,0.00044332,0.000463385,0.008460972
0.5455,0.519,0.519,0.5775,0.5455,3.48E-06,0.000606729,6.34E-05,1.46E-05,0.002824032
0.519,0.4247,0.4247,0.5455,0.519,0,0.000463385,0.000406711,5.65E-05,0.01374785
0.4247,0.2215,0.2215,0.519,0.4247,0,1.46E-05,0.008460972,0,0.000606729
0.2215,0.0068,0.0068,0.4247,0.2215,7.66E-06,5.65E-05,0.002824032,3.48E-06,0.000463385
0.0068,0,0,0.2215,0.0068,5.34E-05,0,0.01374785,0,1.46E-05
